timestamp,room,sensor_type,value,sensor_id
2025-08-29 21:17:42.548269,Room_1,motion,0.0511935345251927,Room_1_motion_001
2025-08-29 21:18:42.548269,Room_2,motion,0.06595860927125005,Room_2_motion_001
2025-08-29 21:18:42.548269,Room_1,motion,-0.12218599249324097,Room_1_motion_001
2025-08-29 21:19:42.548269,Room_1,light,54.479321347115196,Room_1_light_001
2025-08-29 21:19:42.548269,Room_2,light,64.94355245749914,Room_2_light_001
2025-08-29 21:19:42.548269,Room_2,motion,-0.44046468178805964,Room_2_motion_001
2025-08-29 21:19:42.548269,Room_1,motion,0.08745707696713001,Room_1_motion_001
2025-08-29 21:20:42.548269,Room_1,motion,-0.9578853487925412,Room_1_motion_001
2025-08-29 21:20:42.548269,Room_2,motion,0.7031162653818808,Room_2_motion_001
2025-08-29 21:21:42.548269,Room_1,motion,-0.9510411397876547,Room_1_motion_001
2025-08-29 21:21:42.548269,Room_2,motion,-2.6188699855632436,Room_2_motion_001
2025-08-29 21:22:42.548269,Room_1,motion,0.20406418699841217,Room_1_motion_001
2025-08-29 21:22:42.548269,Room_2,motion,-0.23499235759278506,Room_2_motion_001
2025-08-29 21:23:42.548269,Room_1,motion,-3.1564186309594087,Room_1_motion_001
2025-08-29 21:23:42.548269,Room_2,motion,-0.8147631141691155,Room_2_motion_001
2025-08-29 21:24:42.548269,Room_2,light,12.731643577484734,Room_2_light_001
2025-08-29 21:24:42.548269,Room_2,temperature,21.082443512787048,Room_2_temp_001
2025-08-29 21:24:42.548269,Room_1,motion,0.7890377044093996,Room_1_motion_001
2025-08-29 21:24:42.548269,Room_2,motion,4.031739697797981,Room_2_motion_001
2025-08-29 21:24:42.548269,Room_2,humidity,46.96857310177406,Room_2_humidity_001
2025-08-29 21:24:42.548269,Room_1,light,60.56502113860089,Room_1_light_001
2025-08-29 21:24:42.548269,Room_1,humidity,56.61320559365093,Room_1_humidity_001
2025-08-29 21:24:42.548269,Room_1,temperature,20.840098835380516,Room_1_temp_001
2025-08-29 21:25:42.548269,Room_1,motion,-1.206886759662055,Room_1_motion_001
2025-08-29 21:25:42.548269,Room_2,motion,1.614128573818213,Room_2_motion_001
2025-08-29 21:26:42.548269,Room_2,motion,0.7212543502097746,Room_2_motion_001
2025-08-29 21:26:42.548269,Room_1,motion,-0.03674971375357283,Room_1_motion_001
2025-08-29 21:27:42.548269,Room_2,motion,-5.272638425837485,Room_2_motion_001
2025-08-29 21:27:42.548269,Room_1,motion,0.9052747642494604,Room_1_motion_001
2025-08-29 21:28:42.548269,Room_2,motion,-0.016184005534274938,Room_2_motion_001
2025-08-29 21:28:42.548269,Room_1,motion,-0.13511576923938126,Room_1_motion_001
2025-08-29 21:29:42.548269,Room_1,motion,0.45862117846429185,Room_1_motion_001
2025-08-29 21:29:42.548269,Room_1,light,39.17496632321069,Room_1_light_001
2025-08-29 21:29:42.548269,Room_2,light,2.6706309554553633,Room_2_light_001
2025-08-29 21:29:42.548269,Room_2,motion,-0.7353239417614648,Room_2_motion_001
2025-08-29 21:30:42.548269,Room_2,motion,1.6791640652692141,Room_2_motion_001
2025-08-29 21:30:42.548269,Room_1,motion,-1.4011792107175278,Room_1_motion_001
2025-08-29 21:31:42.548269,Room_2,motion,-2.390910192247568,Room_2_motion_001
2025-08-29 21:31:42.548269,Room_1,motion,0.5083360685134077,Room_1_motion_001
2025-08-29 21:32:42.548269,Room_1,motion,1.197049206124852,Room_1_motion_001
2025-08-29 21:32:42.548269,Room_2,motion,-0.048966543930893607,Room_2_motion_001
2025-08-29 21:33:42.548269,Room_1,motion,2.510523235111133,Room_1_motion_001
2025-08-29 21:33:42.548269,Room_2,motion,1.4296000947651664,Room_2_motion_001
2025-08-29 21:34:42.548269,Room_2,motion,-1.564209474316874,Room_2_motion_001
2025-08-29 21:34:42.548269,Room_1,light,80.18483858114874,Room_1_light_001
2025-08-29 21:34:42.548269,Room_1,motion,0.21855839214232506,Room_1_motion_001
2025-08-29 21:34:42.548269,Room_2,light,212.04122911103974,Room_2_light_001
2025-08-29 21:35:42.548269,Room_1,motion,1.847937900372662,Room_1_motion_001
2025-08-29 21:35:42.548269,Room_2,motion,0.3849734900305926,Room_2_motion_001
2025-08-29 21:36:42.548269,Room_2,motion,-0.29456264992785736,Room_2_motion_001
2025-08-29 21:36:42.548269,Room_1,motion,1.5090428240313696,Room_1_motion_001
2025-08-29 21:37:42.548269,Room_2,motion,-1.3352656856485776,Room_2_motion_001
2025-08-29 21:37:42.548269,Room_1,motion,0.1676680940506588,Room_1_motion_001
2025-08-29 21:38:42.548269,Room_1,motion,0.5626232187580497,Room_1_motion_001
2025-08-29 21:38:42.548269,Room_2,motion,-0.6617681994188775,Room_2_motion_001
2025-08-29 21:39:42.548269,Room_2,air_quality,30.868459886358373,Room_2_air_001
2025-08-29 21:39:42.548269,Room_2,temperature,21.69990750600129,Room_2_temp_001
2025-08-29 21:39:42.548269,Room_2,light,34.172386167913274,Room_2_light_001
2025-08-29 21:39:42.548269,Room_2,humidity,46.583941250822264,Room_2_humidity_001
2025-08-29 21:39:42.548269,Room_1,humidity,56.91111250495056,Room_1_humidity_001
2025-08-29 21:39:42.548269,Room_2,motion,-1.380645715804317,Room_2_motion_001
2025-08-29 21:39:42.548269,Room_1,air_quality,14.172971983796058,Room_1_air_001
2025-08-29 21:39:42.548269,Room_1,light,10.04358377796307,Room_1_light_001
2025-08-29 21:39:42.548269,Room_1,temperature,21.528697246620574,Room_1_temp_001
2025-08-29 21:39:42.548269,Room_1,motion,-0.02375860121168047,Room_1_motion_001
2025-08-29 21:40:42.548269,Room_1,motion,0.6107935435047842,Room_1_motion_001
2025-08-29 21:40:42.548269,Room_2,motion,0.22877806792482824,Room_2_motion_001
2025-08-29 21:41:42.548269,Room_1,motion,1.317405789260225,Room_1_motion_001
2025-08-29 21:41:42.548269,Room_2,motion,-5.286673383270777,Room_2_motion_001
2025-08-29 21:42:42.548269,Room_1,motion,0.739293989215464,Room_1_motion_001
2025-08-29 21:42:42.548269,Room_2,motion,0.07405248186035525,Room_2_motion_001
2025-08-29 21:43:42.548269,Room_2,motion,-0.6981228371158669,Room_2_motion_001
2025-08-29 21:43:42.548269,Room_1,motion,-1.4351278629288289,Room_1_motion_001
2025-08-29 21:44:42.548269,Room_1,light,29.933908871814403,Room_1_light_001
2025-08-29 21:44:42.548269,Room_1,motion,1.4876245285444312,Room_1_motion_001
2025-08-29 21:44:42.548269,Room_2,motion,-4.580135182484887,Room_2_motion_001
2025-08-29 21:44:42.548269,Room_2,light,42.785070225849665,Room_2_light_001
2025-08-29 21:45:42.548269,Room_2,motion,0.2874850702284875,Room_2_motion_001
2025-08-29 21:45:42.548269,Room_1,motion,-0.14166813546855,Room_1_motion_001
2025-08-29 21:46:42.548269,Room_1,motion,3.2155090953889243,Room_1_motion_001
2025-08-29 21:46:42.548269,Room_2,motion,-0.5145491261242594,Room_2_motion_001
2025-08-29 21:47:42.548269,Room_1,motion,1.0450393309179355,Room_1_motion_001
2025-08-29 21:47:42.548269,Room_2,motion,-0.028552927400243622,Room_2_motion_001
2025-08-29 21:48:42.548269,Room_1,motion,-0.8731557945028673,Room_1_motion_001
2025-08-29 21:48:42.548269,Room_2,motion,1.0269911492876884,Room_2_motion_001
2025-08-29 21:49:42.548269,Room_2,motion,-0.6380847740215262,Room_2_motion_001
2025-08-29 21:49:42.548269,Room_2,light,211.49857876960206,Room_2_light_001
2025-08-29 21:49:42.548269,Room_1,light,52.56371588162669,Room_1_light_001
2025-08-29 21:49:42.548269,Room_1,motion,-0.7796526951023905,Room_1_motion_001
2025-08-29 21:50:42.548269,Room_2,motion,-1.5342784304717476,Room_2_motion_001
2025-08-29 21:50:42.548269,Room_1,motion,0.9631847460618529,Room_1_motion_001
2025-08-29 21:51:42.548269,Room_1,motion,0.2748414915532286,Room_1_motion_001
2025-08-29 21:51:42.548269,Room_2,motion,-1.8854793982827687,Room_2_motion_001
2025-08-29 21:52:42.548269,Room_1,motion,-0.205307891203501,Room_1_motion_001
2025-08-29 21:52:42.548269,Room_2,motion,0.13645270674448673,Room_2_motion_001
2025-08-29 21:53:42.548269,Room_1,motion,0.3808442920395764,Room_1_motion_001
2025-08-29 21:53:42.548269,Room_2,motion,0.09750677261975553,Room_2_motion_001
2025-08-29 21:54:42.548269,Room_1,temperature,21.270390328932464,Room_1_temp_001
2025-08-29 21:54:42.548269,Room_2,motion,-0.9883672987221908,Room_2_motion_001
2025-08-29 21:54:42.548269,Room_2,light,-3.813653322640944,Room_2_light_001
2025-08-29 21:54:42.548269,Room_1,light,259.3257752918767,Room_1_light_001
2025-08-29 21:54:42.548269,Room_1,humidity,55.98988516370181,Room_1_humidity_001
2025-08-29 21:54:42.548269,Room_2,humidity,44.78478945122314,Room_2_humidity_001
2025-08-29 21:54:42.548269,Room_2,temperature,23.310987177435692,Room_2_temp_001
2025-08-29 21:54:42.548269,Room_1,motion,0.8424471344665985,Room_1_motion_001
2025-08-29 21:55:42.548269,Room_2,motion,-1.8686818142346187,Room_2_motion_001
2025-08-29 21:55:42.548269,Room_1,motion,-1.1634567363136783,Room_1_motion_001
2025-08-29 21:56:42.548269,Room_1,motion,1.189805284198079,Room_1_motion_001
2025-08-29 21:56:42.548269,Room_2,motion,-0.016694402027654626,Room_2_motion_001
2025-08-29 21:57:42.548269,Room_1,motion,1.1557869712489002,Room_1_motion_001
2025-08-29 21:57:42.548269,Room_2,motion,-0.022919271756852284,Room_2_motion_001
2025-08-29 21:58:42.548269,Room_1,motion,-0.14868008570305483,Room_1_motion_001
2025-08-29 21:58:42.548269,Room_2,motion,1.372716415703806,Room_2_motion_001
2025-08-29 21:59:42.548269,Room_2,light,77.8144923044318,Room_2_light_001
2025-08-29 21:59:42.548269,Room_1,light,12.761814091024444,Room_1_light_001
2025-08-29 21:59:42.548269,Room_1,motion,0.139452992566219,Room_1_motion_001
2025-08-29 21:59:42.548269,Room_2,motion,2.1336791359031064,Room_2_motion_001
2025-08-29 22:00:42.548269,Room_1,motion,0.5799765511462283,Room_1_motion_001
2025-08-29 22:00:42.548269,Room_2,motion,0.8299675119507113,Room_2_motion_001
2025-08-29 22:01:42.548269,Room_1,motion,-3.31988756469746,Room_1_motion_001
2025-08-29 22:01:42.548269,Room_2,motion,-1.2946189459845308,Room_2_motion_001
2025-08-29 22:02:42.548269,Room_1,motion,1.4353489599951754,Room_1_motion_001
2025-08-29 22:02:42.548269,Room_2,motion,2.3948786427677513,Room_2_motion_001
2025-08-29 22:03:42.548269,Room_1,motion,0.0011081046056437812,Room_1_motion_001
2025-08-29 22:03:42.548269,Room_2,motion,0.8500293856182755,Room_2_motion_001
2025-08-29 22:04:42.548269,Room_1,light,266.50915048072306,Room_1_light_001
2025-08-29 22:04:42.548269,Room_1,motion,-1.6142159110550511,Room_1_motion_001
2025-08-29 22:04:42.548269,Room_2,light,7.745944667286901,Room_2_light_001
2025-08-29 22:04:42.548269,Room_2,motion,-0.10230353512065844,Room_2_motion_001
2025-08-29 22:05:42.548269,Room_2,motion,0.6251402445643802,Room_2_motion_001
2025-08-29 22:05:42.548269,Room_1,motion,-1.8418046904662304,Room_1_motion_001
2025-08-29 22:06:42.548269,Room_2,motion,-0.06934406848577825,Room_2_motion_001
2025-08-29 22:06:42.548269,Room_1,motion,-0.07223227307383315,Room_1_motion_001
2025-08-29 22:07:42.548269,Room_2,motion,-0.08143660661879044,Room_2_motion_001
2025-08-29 22:07:42.548269,Room_1,motion,-0.03250124832548784,Room_1_motion_001
2025-08-29 22:08:42.548269,Room_2,motion,0.04983232022183526,Room_2_motion_001
2025-08-29 22:08:42.548269,Room_1,motion,-0.10218574289324282,Room_1_motion_001
2025-08-29 22:09:42.548269,Room_1,air_quality,18.495266947319713,Room_1_air_001
2025-08-29 22:09:42.548269,Room_1,humidity,53.81307995607803,Room_1_humidity_001
2025-08-29 22:09:42.548269,Room_2,motion,-1.1970857616537809,Room_2_motion_001
2025-08-29 22:09:42.548269,Room_1,motion,-0.31276616794682893,Room_1_motion_001
2025-08-29 22:09:42.548269,Room_1,temperature,20.700035450788594,Room_1_temp_001
2025-08-29 22:09:42.548269,Room_2,air_quality,17.25760506681647,Room_2_air_001
2025-08-29 22:09:42.548269,Room_2,humidity,45.68146734727497,Room_2_humidity_001
2025-08-29 22:09:42.548269,Room_2,temperature,19.666912885736924,Room_2_temp_001
2025-08-29 22:09:42.548269,Room_1,light,252.56924846140706,Room_1_light_001
2025-08-29 22:09:42.548269,Room_2,light,92.18661375094503,Room_2_light_001
2025-08-29 22:10:42.548269,Room_1,motion,3.009562231341958,Room_1_motion_001
2025-08-29 22:10:42.548269,Room_2,motion,0.18907420428752347,Room_2_motion_001
2025-08-29 22:11:42.548269,Room_1,motion,0.8268189402564946,Room_1_motion_001
2025-08-29 22:11:42.548269,Room_2,motion,-0.05758578620696592,Room_2_motion_001
2025-08-29 22:12:42.548269,Room_1,motion,0.817177460419873,Room_1_motion_001
2025-08-29 22:12:42.548269,Room_2,motion,-0.9550729492161159,Room_2_motion_001
2025-08-29 22:13:42.548269,Room_1,motion,-1.4275853523568116,Room_1_motion_001
2025-08-29 22:13:42.548269,Room_2,motion,-0.13848034451924596,Room_2_motion_001
2025-08-29 22:14:42.548269,Room_2,light,248.46137724349336,Room_2_light_001
2025-08-29 22:14:42.548269,Room_2,motion,0.9648628792674789,Room_2_motion_001
2025-08-29 22:14:42.548269,Room_1,light,89.95861052238742,Room_1_light_001
2025-08-29 22:14:42.548269,Room_1,motion,-1.5446719042815904,Room_1_motion_001
2025-08-29 22:15:42.548269,Room_1,motion,1.2426472425218462,Room_1_motion_001
2025-08-29 22:15:42.548269,Room_2,motion,1.261603834722425,Room_2_motion_001
2025-08-29 22:16:42.548269,Room_1,motion,-3.739485882238543,Room_1_motion_001
2025-08-29 22:16:42.548269,Room_2,motion,-7.268387344143967,Room_2_motion_001
2025-08-29 22:17:42.548269,Room_1,motion,-0.5576084550350154,Room_1_motion_001
2025-08-29 22:17:42.548269,Room_2,motion,0.666738600499391,Room_2_motion_001
2025-08-29 22:18:42.548269,Room_1,motion,0.947280071011947,Room_1_motion_001
2025-08-29 22:18:42.548269,Room_2,motion,-0.21928513744612302,Room_2_motion_001
2025-08-29 22:19:42.548269,Room_2,motion,-0.6762168488644534,Room_2_motion_001
2025-08-29 22:19:42.548269,Room_1,motion,1.4058280688238338,Room_1_motion_001
2025-08-29 22:19:42.548269,Room_2,light,49.974705328158485,Room_2_light_001
2025-08-29 22:19:42.548269,Room_1,light,40.27736489988988,Room_1_light_001
2025-08-29 22:20:42.548269,Room_2,motion,-1.215158856991986,Room_2_motion_001
2025-08-29 22:20:42.548269,Room_1,motion,0.8805339633785898,Room_1_motion_001
2025-08-29 22:21:42.548269,Room_2,motion,-0.28475487987462444,Room_2_motion_001
2025-08-29 22:21:42.548269,Room_1,motion,0.30947275326977125,Room_1_motion_001
2025-08-29 22:22:42.548269,Room_2,motion,-0.09385759110301302,Room_2_motion_001
2025-08-29 22:22:42.548269,Room_1,motion,0.10306419004379586,Room_1_motion_001
2025-08-29 22:23:42.548269,Room_1,motion,1.3694587280935027,Room_1_motion_001
2025-08-29 22:23:42.548269,Room_2,motion,1.53564348587591,Room_2_motion_001
2025-08-29 22:24:42.548269,Room_2,humidity,42.21932750146002,Room_2_humidity_001
2025-08-29 22:24:42.548269,Room_1,motion,-1.0816074891145753,Room_1_motion_001
2025-08-29 22:24:42.548269,Room_1,light,58.000701846277956,Room_1_light_001
2025-08-29 22:24:42.548269,Room_2,temperature,21.93656007056969,Room_2_temp_001
2025-08-29 22:24:42.548269,Room_2,light,10.321212537054308,Room_2_light_001
2025-08-29 22:24:42.548269,Room_1,temperature,20.76081996631195,Room_1_temp_001
2025-08-29 22:24:42.548269,Room_1,humidity,56.07918316631642,Room_1_humidity_001
2025-08-29 22:24:42.548269,Room_2,motion,-0.5687274195111712,Room_2_motion_001
2025-08-29 22:25:42.548269,Room_2,motion,1.3266171444286288,Room_2_motion_001
2025-08-29 22:25:42.548269,Room_1,motion,-1.557037096668403,Room_1_motion_001
2025-08-29 22:26:42.548269,Room_2,motion,1.8065719687640607,Room_2_motion_001
2025-08-29 22:26:42.548269,Room_1,motion,-0.9459830504716669,Room_1_motion_001
2025-08-29 22:27:42.548269,Room_1,motion,-0.008686901611977736,Room_1_motion_001
2025-08-29 22:27:42.548269,Room_2,motion,0.05952843008492762,Room_2_motion_001
2025-08-29 22:28:42.548269,Room_1,motion,0.2195859745416553,Room_1_motion_001
2025-08-29 22:28:42.548269,Room_2,motion,1.4239394018433218,Room_2_motion_001
2025-08-29 22:29:42.548269,Room_2,motion,1.130725551659174,Room_2_motion_001
2025-08-29 22:29:42.548269,Room_1,light,50.622180076657706,Room_1_light_001
2025-08-29 22:29:42.548269,Room_2,light,288.5208434337289,Room_2_light_001
2025-08-29 22:29:42.548269,Room_1,motion,0.46515803754994095,Room_1_motion_001
2025-08-29 22:30:42.548269,Room_2,motion,1.3308191012073625,Room_2_motion_001
2025-08-29 22:30:42.548269,Room_1,motion,0.2862995646771058,Room_1_motion_001
2025-08-29 22:31:42.548269,Room_2,motion,-1.234213437882378,Room_2_motion_001
2025-08-29 22:31:42.548269,Room_1,motion,0.14771554050916336,Room_1_motion_001
2025-08-29 22:32:42.548269,Room_2,motion,2.0675546325855283,Room_2_motion_001
2025-08-29 22:32:42.548269,Room_1,motion,-0.9118843747899638,Room_1_motion_001
2025-08-29 22:33:42.548269,Room_2,motion,-0.5354420963924,Room_2_motion_001
2025-08-29 22:33:42.548269,Room_1,motion,-0.5647392609128804,Room_1_motion_001
2025-08-29 22:34:42.548269,Room_1,motion,1.0060317861568338,Room_1_motion_001
2025-08-29 22:34:42.548269,Room_2,light,96.94080723005585,Room_2_light_001
2025-08-29 22:34:42.548269,Room_2,motion,-0.9113634441486371,Room_2_motion_001
2025-08-29 22:34:42.548269,Room_1,light,93.60547628463334,Room_1_light_001
2025-08-29 22:35:42.548269,Room_2,motion,-0.052854304057508156,Room_2_motion_001
2025-08-29 22:35:42.548269,Room_1,motion,0.6451697450306252,Room_1_motion_001
2025-08-29 22:36:42.548269,Room_1,motion,-1.6414403493313594,Room_1_motion_001
2025-08-29 22:36:42.548269,Room_2,motion,0.5866817479147804,Room_2_motion_001
2025-08-29 22:37:42.548269,Room_1,motion,-0.2877825625553045,Room_1_motion_001
