timestamp,room,sensor_type,value,sensor_id,value_encrypted
2025-08-29 21:39:42.548269,Room_1,humidity,54.33241489131574,Room_1_humidity_001,Z0FBQUFBQm91djAybnRobTFtZnV5NUwzdm1KMlBkYVFuMzhMMUFINkNmMm80cHdTOXYzNVZXcXMyUDh5MXJoUkV0OXpoUkg1WWIwZVBnTnlWeUZSYmJ1aThzNDZ1WFQzTnF3Zk9US3lWVTFna3lrcTRiTHRTT2M9
2025-08-29 21:54:42.548269,Room_1,humidity,58.58593022886809,Room_1_humidity_001,Z0FBQUFBQm91djAyN004QzI1SnFTcGdoa21QNTRWaXBuaXZZemZ4S0paUW1GeFpFeGE0T2pBZGVjQktFM3l1TDZMYTZxSHFNRVJxMXBQc3dGN0VvVmtBZW52OVVDNk85aDJBa3FyQmNULUYzRnY3bm9nczhvWlk9
2025-08-29 22:09:42.548269,Room_1,humidity,57.041786765609174,Room_1_humidity_001,Z0FBQUFBQm91djAyYlpaYXJjRHlvd1JSZk1nVnJMNDhrLXE0SUZrV0dXdU9LOVRMc3pMYVQzTFRtUFd3X3VjZzkzSUhjUVlac1N4LVRZU2JROURGS3EyTW1BWlpldkdmdU5Ydko0QTBuMUJLQVd5NTRlV1VSYzA9
2025-08-29 22:24:42.548269,Room_1,humidity,58.774784391898535,Room_1_humidity_001,Z0FBQUFBQm91djAyWC0zZHJUeWRZSEx1Y21ONmhJQkhvcFd5OHlsWGR4NUJWTmUzMmdrOEp2aHgtaDBVbU1haXhha0xra0s2YzBWVlZCRnJSTU9odU9SOUNpZ3lheU9Hb3I2OXdUQThDXzh1MXRQWW5oZWRlN3M9
2025-08-29 22:39:42.548269,Room_1,humidity,59.69085713112441,Room_1_humidity_001,Z0FBQUFBQm91djAybHJhc09HMWJEWDNFcUpVTFJqOC10RnUwU2R0VHlaNmYyREtORXVDbktOUVJ6UHRUZE5zQ3JKNXZSYUl2a2VVZk95VExqcWdTN3BLYVVxUk1pOEI2cW0xbFo5eXVzeEdpWG5vRDVoaTFCbmM9
2025-08-29 22:54:42.548269,Room_1,humidity,56.517904193224375,Room_1_humidity_001,Z0FBQUFBQm91djAyTlJvakRPblA5T2RlSnpVaGs4eHRVblo4ZHJNUU5USEhqOUdTVjBZLUN3WTE0ZkpfX2tCNGwzNEYwNS1HejRyOGs1YkFuZVFoQXgzRFlhaTNQaXd1dFFoU2M4WGduYnE3cVFqVDBXRUlPTU09
2025-08-29 23:09:42.548269,Room_1,humidity,57.654890732659325,Room_1_humidity_001,Z0FBQUFBQm91djAyLVVUaVYtR3dpeTdHWHlfZ0hiZU5wNHJaVkRJbnNteFhobjV2aEVMWEJXdDVkWHFURjROZ2xhazl0dFZnQTF0M2loRUpsU3dhTF9FMUpYdGNzM0RhZGxERlpqWW9OUmxnZHpkckNyYUNTQzA9
2025-08-29 23:24:42.548269,Room_1,humidity,56.73941671565101,Room_1_humidity_001,Z0FBQUFBQm91djAyemdIY0VvSE11UDE1bEU5UVFNYmRuRGhGb1RIaW52U05SbU5DUXREVkNrblFscnhHa3J4VDR0elBKWkR0WjVSeFlmU1J5YWxWVllzOWRNaW9CdzYwM2l2MnlyLUpQVHFCNXRDRU5MbzdjYnc9
2025-08-29 20:39:42.548269,Room_1,light,105.0225481232625,Room_1_light_001,Z0FBQUFBQm91djAyVG1jNE1JMVZRcHpxaFhWV1ROdGNMY0FEYmYxZXh4ZWVTMjNCY2pnTnJpclA4Tm5GZFdzZjNPYnNFMERTY0FWT3RyM2VGVDJqZnNuOUJZZkVHemt1Vy11S21lWThTQW01M245cFZZSDFURTA9
2025-08-29 20:44:42.548269,Room_1,light,101.70199185346952,Room_1_light_001,Z0FBQUFBQm91djAyc3RmWFhOOTBTT3NfX1BHX2hwWVZIUU9yUk5EVGpBclNtYUJTRnV1Q3JDbGdvTUF3V3dYRmRQR00zSk1JOVg3UkNRVGtzWDBTNWdibjlkR0lLY1NJZGdHVmh0aHgzY0JEWnVxai1fME93YnM9
2025-08-29 20:49:42.548269,Room_1,light,103.3505618780572,Room_1_light_001,Z0FBQUFBQm91djAyUXFYa3FPR2JTcWM3aXI1U3RFZlJwXzJFTTZJTDRhWFp5RXZoRDRKRFUyOVVKVHpwX3FCbGItcW0wYS12LVNWNWlzdzdPLUZZZFpmY3YtS19uWGhGOVRUVmZTd3JSRmJWNzNvTjFNbVc1VWc9
2025-08-29 20:54:42.548269,Room_1,light,102.88170878285108,Room_1_light_001,Z0FBQUFBQm91djAybDJOcV9KVnFveG5STHFsSkFuU1lRQ2ZfUi1xQWRHU01ELTZrT0NlM05Hd0p6LURZMEh2dlVVTE11ZVc2MV9yZTdZZ3pIeUd6eHA2VVo5ZUwzMFRDeGtFVHNtV3FrSTdYam1ldGpIZDU5QTg9
2025-08-29 20:59:42.548269,Room_1,light,102.59098156763447,Room_1_light_001,Z0FBQUFBQm91djAyVUh1NXdscFczbHpSbHB3TDRhdEhvaXB5RmFsd2xBMjJ0cmVDZ19RMGhPZENGSjNaNklvdlBUQjg4OU9Fc3h1a0N3S19NZEh3RnNsRmdJX3Fva29sM2lITE9sT0RhQWI4SFlJdHpsN3NBdHc9
2025-08-29 21:04:42.548269,Room_1,light,102.12810131055649,Room_1_light_001,Z0FBQUFBQm91djAyaDJ6OUszODVqazQ1WUtGNkZkZXpKV0NQMmwyVVJTQ1cwZVpucFZfZnBlYTVmdVFzTVh4N3A3eGxxS25zYUNQblN0Uk15TkpvN2hTU0lhdDVsNVF6YVFZQnJPVnZ0MHZGNmtvS1B6WmZWRHM9
2025-08-29 21:09:42.548269,Room_1,light,102.81736781146762,Room_1_light_001,Z0FBQUFBQm91djAycVBrekFmWlctZXhLWnlUZXNELVplbTJGd09JU1FLNGVpeU9fM3hhdHA1TFRSZzFzNzJWdi13MXowXzJxYjNYaFJlUnhNVHpDTDZpbnJDR0hPVlVGMXNTODJrbm5teXp6OVhKb2o0M0NEVDQ9
2025-08-29 21:14:42.548269,Room_1,light,103.936462137094,Room_1_light_001,Z0FBQUFBQm91djAyaGdDekJrZ25XX2J0STJtSmdXMmFkdG1qU0Q0bTFUNFU1QmFiQzZyalZrdms0d1BSLVJucWNwRGMzN1JoY0ZNZGlkMTZfMDVyXzZhejlMSEpwM2d3S0VxZVltZ28yUlZSWFhtTjBlRU0tck09
2025-08-29 21:19:42.548269,Room_1,light,102.6414033927579,Room_1_light_001,Z0FBQUFBQm91djAyaGhBM2ZQUlFFQ3RrSEo5aHZSVlBFNHdYM1JZNVJ2LWVHcmpoQ2RReTFTSmF1aEliRHotSnlrakZEc2FnT3l4N1JLSE1rbVpBX3N5dXFlY21hTmN1TnZKX1MyX1BHT29nWkVxOTl4QUU1Y0k9
2025-08-29 21:24:42.548269,Room_1,light,103.07110176691228,Room_1_light_001,Z0FBQUFBQm91djAyWGNUNzdXRUM1NkZHVzFoVDJ2SFc0aTBzSnRWc1drRm13SmNad2t2N25FWTRiQzlPZlFSTDJZN3lBM18zcTBiUzktdUNZLUMtTi1wSnVoMTlzWk5tUng4cUhfTHpNOTFjbVJyaXpLelF1TG89
2025-08-29 21:29:42.548269,Room_1,light,102.14023510705132,Room_1_light_001,Z0FBQUFBQm91djAyek5DNy1HT0M4LXd0NDNDRUZGeUNZcC1aYkRtSXdqS2pJZ3IxcnlUaEhJUEtOcUwxZjFxUjdrZmItNGVCR3RBdThlbV9LRnR3QzB1Z1JMRWJMclRPLTJNZkgxSkdFcV9fcWF6dUFSODNxSW89
2025-08-29 21:34:42.548269,Room_1,light,103.46775437075834,Room_1_light_001,Z0FBQUFBQm91djAyRFdRSEZ1bHVNUm9mTU1Tdlk2cXR5QlRpLW1FdHpUOW9VMkNjUGZ3dFhWbUU3ZF91Yzh1UzNsOGNucUxGOWI0ZjdheFcwLUhlc0pQVHgzd0xlSnFRQTNOYS1xWElwb2UwOFBwd1VveHM2dDA9
2025-08-29 21:39:42.548269,Room_1,light,104.93369985244968,Room_1_light_001,Z0FBQUFBQm91djAyVjVCaEpfMUY4dzRWUGhhUW9MQmhsWmp2cnlfd2hXWXFpaU0ycHFCb21OVTFvM1dVZmRmWDRROUg0Q0g5MG9UeHVQa29pWnFJUXlydkNMLWZtbXIzS2FOZVk3WTMzNFRWQV9zZW1yYmgtcjQ9
2025-08-29 21:44:42.548269,Room_1,light,102.9801612455566,Room_1_light_001,Z0FBQUFBQm91djAycTVMOHdSTGtDWGFqUzZEN0hUWHVNbkhfZUhuTTNSTmhrei1RaHp4cnM4cThjTWMzeVpySXJhZ252NV9kSFdvdDN0OUxUaWNHeFc4VWo5VHVRdE5JNjQxdklQRjhmQWpfQ1BHMkVPZ0RKSW89
2025-08-29 21:49:42.548269,Room_1,light,102.93862137848656,Room_1_light_001,Z0FBQUFBQm91djAyX0w5bGswUHg5clBTZHc2Xy14ODlnZXcycmwtRFVUN2xEdGg4U3BPaFFoNmlDUjlKT2pjWFNXM0xYbmdob0RGQWdMSWtGaHV2UmxyRnVRYUY4alRJOU9nUTNDakxzMUFCalV2ZHNfN2Nfb0k9
2025-08-29 21:54:42.548269,Room_1,light,102.78920760185251,Room_1_light_001,Z0FBQUFBQm91djAyNGlxVTZKc1ZJWjRTNFJoNWJlbGlqMm84U3BVZEVqb240dm9sVl9DNGtLWE1iWWRMMXRoUGh6eGVCejdrQnJSemVTcGVMRjRaMk9ndzBYUnR2UDNrMjZEU3l6ZlRyVWVxSThnUnczY09wMU09
2025-08-29 21:59:42.548269,Room_1,light,104.2582905252702,Room_1_light_001,Z0FBQUFBQm91djAyNDFyX1NSejBraHBCZG1hS0I5NWxpMGZ2bnJ2eGFTc0sxYU5OQjRnaXp6Z3VfWXRWUEYyOFBCSVZqd0hnY1VGUVJBVWlRMzhpMXQ0Z1lwQ1EzVkVyQmdPSlVpNjlqRHduS2toYy1xQVF6TjA9
2025-08-29 22:04:42.548269,Room_1,light,104.24166686153413,Room_1_light_001,Z0FBQUFBQm91djAyOU92NTQ0VVNuREd1YzV4M1VoaFN6Q1Y0Yy1KN3YxUXNkZUFSdndqSHhNcVp5X1lBc3RBdXMzU2o1a2kxZkxMT2lDZDJqTjZsVmRRYkZ2aVJXbUxMdmhHSWFDN0NIUHV2TlVzNXNTSVprTHM9
2025-08-29 22:09:42.548269,Room_1,light,102.64989577138816,Room_1_light_001,Z0FBQUFBQm91djAyUGl4RFlPRFAzWDU4VmtQaU5ORTRJLXZjNG1xTUVySGlmcWpRSjdvd3BxLTZjZ1ZncnJMMzNXM3FBQUZ6eWM0b0dCWjRJa2ZhbUlYOE1RTS1vcGI5QURKUGRfZ2dtbzZMOFVKT1B2Z3ZpbFE9
2025-08-29 22:14:42.548269,Room_1,light,103.57842725151008,Room_1_light_001,Z0FBQUFBQm91djAyRnpVcnF4a0Z1aTVsOU9vSlhXOFJPRFNxZHNwZW5ZOUFqZjVYcmJjNEVQOHJPSVl0STFya3VoWnllbHZSTnVRNkVHZGtIODduSThuUWx6NVhXMTFhR1dpUUhISFRLQVBCUFhnc0xDbUF5WUU9
2025-08-29 22:19:42.548269,Room_1,light,106.20021591595719,Room_1_light_001,Z0FBQUFBQm91djAyak9QdWtQT09qa3E0c0FYd25tMEduWk9ZN1o5ZjdCMUt6d0ZRODlDT25aUGx4ZW5mM3JPeWZTdHp5QTdmbmRxc0ZfYy15cVZyUHVRdkFBbDR3Z2Zzc1FZOXBrSFZ4aEJia3I2LVpKUUtDZ009
2025-08-29 22:24:42.548269,Room_1,light,102.54486491865842,Room_1_light_001,Z0FBQUFBQm91djAyM3YtTGtkNjBWc3VUVEY3WDRDdzQ4YVZWWXNBckV6QmhVQkp3MmtvU2EyWnR2MlBnMTZOaG1RUFRScW50Zy1qckdpb3V2bXBBU3JPMkRNcG9ZbG5WRHJFTTJjVGZUZXJoZ3ZHZjg2ZExMUzg9
2025-08-29 22:29:42.548269,Room_1,light,102.9305420287406,Room_1_light_001,Z0FBQUFBQm91djAyMUI0bVJTUnZIbHc2dHR2SUJNR3JJRVVCU0JGRXZhamxYZE80SEk1WFBhcWdqSHRjVFFGQmpkWF9aTEdiRXNIbWJYU05lVFpyd2dwS2d1LURuWGEwNTRtdEwzSUxaQjNzSjc3WkI4STE5Y1k9
2025-08-29 22:34:42.548269,Room_1,light,102.6027455426658,Room_1_light_001,Z0FBQUFBQm91djAyVjZDSzBfamI0a2hzUm43QTNNUVZYZENQN09nWU54Y2VEa1NxLTN4ci1GeTJwSzR1Tkt4WkdocnVTdmp1Rzl0ZUs1V0I1THZ1bW1US19QTERaMkxBYWRyRWgzU2lzRm55M1dLbE5yUGdGRTQ9
2025-08-29 22:39:42.548269,Room_1,light,99.74453179294943,Room_1_light_001,Z0FBQUFBQm91djAyMGJNd2d3MFUyRlJINWFuMW91R2t3WnFEZmRXSmx2TWp1QzNJTHpyYWJkU1Vsckx1cWZxUG4tZ19sVWNYQjhBZnJDSVBaX1hjaHV3cHFQaW9PSXhVaUdwNjU3cmFLbFZQVkFhWktBbkxNX0U9
2025-08-29 22:44:42.548269,Room_1,light,102.26037337577294,Room_1_light_001,Z0FBQUFBQm91djAyeGNJSXlRME9DSTBScVhQYnZnd01YSVp5NkdlTlhERDNEMUhPTzZvdEctNXZVbFNraXdvcmtlUVN5dXI3Rjd5Qk5SaTlqNDZNRnFQMVpZYUVnNmp0aE5yNUR5cmNqc0pXLVgtMjl1ZE9OR0E9
2025-08-29 22:49:42.548269,Room_1,light,107.14402849265473,Room_1_light_001,Z0FBQUFBQm91djAyM1BZUFMzYXpsWHllS1RtSlNOdUN0dGFHU0Eyalc3YlloUU1HejJSNXJVbHZNS09tOEZzaWFJdmVtdHZDaV9RQUkwWG92LVFJc2dUOVFFdU91ZDc1WUZJcFl3ZE56ZmpXaVluV3M4a3lNNXM9
2025-08-29 22:54:42.548269,Room_1,light,97.82912933578481,Room_1_light_001,Z0FBQUFBQm91djAyc01qc3FQX213aW1TdmtDRVFqczRfSXFyUnRkRmkyX1dkZ2twazU1OWNCU0xpY2RrYk9fczhEZkk4aldBaVBWUGhlbjVlRUY5bmwxWk1acUNHMi1HUWFNMG9WcXZLQzlOaml0TDBxYktwSzA9
2025-08-29 22:59:42.548269,Room_1,light,103.87868739814417,Room_1_light_001,Z0FBQUFBQm91djAyRHNvZ09ldlR3YU1fd3ZVRndBNkVWcHB6a3kyekRrcWQxOEpJSC1BLUlZS3F5S1FROGRmU3lwc3NmT3c4OEYxblF5T2tSSVdReVViT1kyWF9MRUF6RUNBU2xIR2J6ODI5NjduZm1nUGVESkU9
2025-08-29 23:04:42.548269,Room_1,light,100.65131886435921,Room_1_light_001,Z0FBQUFBQm91djAyVmcweUtOMUFTaS1sTXJ6T2NvSVA1MjNQekFpeThUczZ3MWc4TThLZ19KQktnQjRIaXRLNURaY21SMkFVS1N6OTNNejRxQ3JnRmJNTmJ4SkZWNUlWZ19YS08wVGRyTmFlVjRTcHBJMVNCRW89
2025-08-29 23:09:42.548269,Room_1,light,102.59045327207893,Room_1_light_001,Z0FBQUFBQm91djAyUDFnejlNbUxfdjhZNWNidWpsZ1ZTaldaYV9CcGtGVEFnNVEzLUhMYjN2UWdZVnNlbERhbk9BOEg2V1Y3V2NxWnNjTC1kclUzTlJoRXdsZU1QN2owZU03ZlNJRV9UdlU4UVZPYlNuT0FSZ2c9
2025-08-29 23:14:42.548269,Room_1,light,103.12425835666524,Room_1_light_001,Z0FBQUFBQm91djAyVlBEX1Vqb3R1MG80ZTNSOFBzOHpnbFJobTl0UGVOTUNrODEtUWJUYl9nczZiajZQUDhDUnJOWnMwYmloaldoV1k0NnpseUlubWRwcmVoQXFjOHhqTThBVU9GQ2F2dGVXcUNldi01WmpTMm89
2025-08-29 23:19:42.548269,Room_1,light,102.59824927197542,Room_1_light_001,Z0FBQUFBQm91djAyOTVZTV9HdWRlOG1GU0lpNmsyN0pyU1BydDhpbG1kVDJqV3Z0TmVIYTBoMl9nbEthM1BPVFBLdUlSVEdsLWZDZnd5cS1NOGJpbU5RSHdfcF9ybnA0VmRZUzljcldhZGF3Ui1tYTBpOC0tZkE9
2025-08-29 23:24:42.548269,Room_1,light,108.1674310024879,Room_1_light_001,Z0FBQUFBQm91djAyWjE4QjVvdXk2U3EyeDdaMWZzb1BhVkh5bmNYd2J2NUhSeEJhemR0N2RyV0plNjJ1c3YwUXQ5c1lsLTdUOHgxb2prMS16Rml2Z0dFVWFTRVY3S0VCSkotNVlhYWlEVmlTWlY5bW5MM0hKMjQ9
2025-08-29 23:29:42.548269,Room_1,light,99.94157197930396,Room_1_light_001,Z0FBQUFBQm91djAybDlqekhja0VIVWFKODVUNjdxRU5mSEZhTGdUbkViMGZpZm50LU41bGFzd0JNLXgyZm1wZHIxQjJDTnRTUFhMQXFaRWY4T3NqUUVHamZ3Tnl2bUJOX05nR2hzYWNheU1RTzRkd2h0V0lDeXM9
2025-08-29 23:34:42.548269,Room_1,light,100.37952080036038,Room_1_light_001,Z0FBQUFBQm91djAySmpZNnNvX2V1UkhyLWJJcmd4WEdGMzlKejhUMzhhWjBpQkFJM0R1Ty12OWhINkVmWUlxTW1NNS02M2JGVFZ1cE1mX1kxN0pLYWRqOTRNRGc2eThGMWJuOXV0cFZXN29ZM3BjZWdqdjN5eEE9
2025-08-29 20:39:42.548269,Room_1,motion,1.2884422995403055,Room_1_motion_001,Z0FBQUFBQm91djAyWnRjTDVPMGRvcTR5U3BUSVgyXzNIREZncS1acXJHSl9Bd09RRDUzckFiYlVnOGRPQVNFQ0d3ZVpJVThVdFQ0RExiRkE1dGY4V2QxUEZCUGpJOVhzeWl2X2gwVUVNUG8tM1JmUG1aRVdrMlE9
2025-08-29 20:40:42.548269,Room_1,motion,2.093895317519693,Room_1_motion_001,Z0FBQUFBQm91djAyZnE3eWhPZlZvS3NvY1lpSXlZZ2JSMEJPZHhpY09FOE0zaFNkZzAxQkIwOUR1MG5QQ2hqNXJ5S0JJa0tzYXJRejlJeVBscmtXT3Z0XzJBU2hBamEycnptTFA2SzBYaC15QVFVd0FyQmRGVGc9
2025-08-29 20:41:42.548269,Room_1,motion,2.4627570686416647,Room_1_motion_001,Z0FBQUFBQm91djAyQWtEOUZ6RW5rejNtbzExbHNmaVFGa1Fia2FfRWJIVmloNUtRNGxjZm8xb3M1VFJ4dkdINl9kV2w1RzlYNUtGTDdDZHRJLVQ5WWl0OFJTaDdiQlZocG83SDAxV2dkTGx6WEJVNEJiZUVhVk09
2025-08-29 20:42:42.548269,Room_1,motion,0.7878786720010849,Room_1_motion_001,Z0FBQUFBQm91djAyU1ZhMjNfOXpoRjFLV2Q1NVQ0XzN2bzQyZTJ4Ul9kWGF6MzZOakRTNU9zWGNrZ01ycTZFQXRqZVVUNkRWdXpxZ1dwZmZiRXJuOU0xY3FFQm9HaDJBamRRUmJvd1d5M0JHcG5VMTRjbG5nU0U9
2025-08-29 20:43:42.548269,Room_1,motion,0.0367003747719889,Room_1_motion_001,Z0FBQUFBQm91djAydE5UeE9DNjZyRDhQUFA5cjVrdVFHcGs0dTVfZmJlelA3QTZWT2VQYXFuck1qMW9nNWxxZnV5MTdJUnlldnQyRVRfTGxtTjBGdUJ5YzlPRkhIV1drU3Y4S1ZLSlBlb3huSzB1dVZLa2d3Rnc9
2025-08-29 20:44:42.548269,Room_1,motion,0.13609338327584222,Room_1_motion_001,Z0FBQUFBQm91djAyMl9pWDlXb28xZDFIYlBzMzE3LW10cVNvTDJRRVNJdkMxbVIwZ29EQ0pnSzR1WTk5aVJrRUtWYWFVNUlxU0FISzZvbHlQaHZNaVJudlNxN0l2UnZhazFvSnp2TzZOdWRaOXFfSEd2RXFsT1k9
2025-08-29 20:45:42.548269,Room_1,motion,0.8619755366585768,Room_1_motion_001,Z0FBQUFBQm91djAyTUhHZ2RtUlRlcGJxTFlUdlN6ZjJUaFlOZ282SFhRWVhPdU0yeHktczZxYVFwb1FobFVHWE1CcnRleEpTOE5EUGtYRWV3U2c2TVd1UG12VGJaYzVsanNrNU1MU2JveXpjNzVUdXlOTklaLUE9
2025-08-29 20:46:42.548269,Room_1,motion,0.3940447151015265,Room_1_motion_001,Z0FBQUFBQm91djAycHVBeThFRWl3bHlUZjNzS0kzY2I4VjAtbDBVLW1NY2pERkNJVFlUM2ZTRG9EMndJSXdudkRsSDlHZDhzMTdVRUtZQWlveUlFWDl4MUM0Tk10b2JiOHdpVmpObWpZMTV1R0pFaHdHZjZWTzg9
2025-08-29 20:47:42.548269,Room_1,motion,0.9462390221730699,Room_1_motion_001,Z0FBQUFBQm91djAyMWFHSmY4MU1hbkkycERMN0doN21lRGNOTHY5SktpVHBfNml1QmNweXZuNnVQcEpSUGhZelF6ZkpWU2MxUzQ3aXlYQVRiY0F5Yl81M3BPQzN3dWJEa3lzNG1DdElZYTNmRkFxNWk3VndOYmM9
2025-08-29 20:48:42.548269,Room_1,motion,4.648642435388794,Room_1_motion_001,Z0FBQUFBQm91djAyUV9ndnVNODB1d3VpMDRZS2tieFk4MmhMT25ZMDJKbkZVLWl0dVpKQmFweXlXNjdVcExnSzB3VFVZeE5CRFprd1REMkVZWVJkN002N3NKQlNvWTVLWHVyYlppTEUwTExzdnpUSnJ6cjBVTm89
2025-08-29 20:49:42.548269,Room_1,motion,0.518135652555471,Room_1_motion_001,Z0FBQUFBQm91djAyMkV5Q0thalFnc1F4SnV1VnhqZWEzcW1yTmx6VTVpZm9IcG5ISHdjalNBTDhUMkJjYjRYSXozZFdCc2RoWnVtU19SR052XzJsOEVNZ0c1TUxDSE10blNMMkxPTHM4bTMzdzY0T1prUHJaZ1E9
2025-08-29 20:50:42.548269,Room_1,motion,0.49674133635076456,Room_1_motion_001,Z0FBQUFBQm91djAyLWlmdXFrV2Y0cXYzblNTSVZtYjlLdWZWUTRLQno2eTRHS2lhM3d3TnZnaEFqeE14UFpDUmJDcEhyWVVJeEVDX2ZPZnJ2MDg5THJUa1VBRE1QM1FIeDZvMGZfcUROSkFaOTdWMUhTZktxa009
2025-08-29 20:51:42.548269,Room_1,motion,-0.39503558541803346,Room_1_motion_001,Z0FBQUFBQm91djAyZ0VrbjFqTExTRW95WkI1NWxMVG56MW00MlduZHdVMV9HanE5NlNZYnVnZXZaRUJnaTJSSHo1d1MtQ3lFak9mMXN2dTFFMldvaUMwWVlYYkhua29QZkN3RjdWUVFIdllUTmI4UGhaM2hyaTA9
2025-08-29 20:52:42.548269,Room_1,motion,-2.505455603991461,Room_1_motion_001,Z0FBQUFBQm91djAyWFBiUi1KaWhzVDVMdDNFN2cwUnc5SFdteHl3Y0Uzd0JLSmhHRXFpbjVycllzUEc1RTRNX2NxdGU4blMwTTV1RThZRk1JdlB3dWZ3c2ZpZ1QyRkVTaFIwY0lCVlFSYWotMWFCUmhmLU80dkk9
2025-08-29 20:53:42.548269,Room_1,motion,4.135661715150402,Room_1_motion_001,Z0FBQUFBQm91djAyVEJ6d0NOSDNPV3d4eFVKVWFUWWhNNTBUcjdXNHllOEN4ODI5Mi1faVRMbVBBRlY1R3NsaVBfQ09tVHNFZ2xBanpjbFJLM3JncjgxU0psT0RxeFFTRFFFamRpeHp3RXgxaEZla2dGREpicDA9
2025-08-29 20:54:42.548269,Room_1,motion,0.8668274552634632,Room_1_motion_001,Z0FBQUFBQm91djAyWFlnNWIySDVSeEt4U3E1bm5NM3NLNEY2NjExc0QxNlRySmZDSkdvMV85OHZaOHdScDhCaUdWbzFzczA0THBOdTlPUEZBMWJNTzQ1RktmRGNVRkpodllvb1NCYXFqb0FSN2RmbmV3QVphb289
